gene_id	gene_name	est_counts	tpm
ENSG00000223972.5	DDX11L1	0.0	0.0
ENSG00000227232.5	WASH7P	5.90433	0.495671
ENSG00000278267.1	MIR6859-1	0.0	0.0
ENSG00000243485.5	MIR1302-2HG	0.0	0.0
ENSG00000284332.1	MIR1302-2	0.0	0.0
ENSG00000237613.2	FAM138A	0.0	0.0
ENSG00000268020.3	OR4G4P	0.0	0.0
ENSG00000240361.2	OR4G11P	0.0	0.0
ENSG00000186092.6	OR4F5	0.0	0.0
ENSG00000238009.6	AL627309.1	0.0	0.0
ENSG00000239945.1	AL627309.3	0.0	0.0
ENSG00000233750.3	CICP27	26.6189	0.74119
ENSG00000268903.1	AL627309.6	0.0	0.0
ENSG00000269981.1	AL627309.7	0.0	0.0
ENSG00000239906.1	AL627309.2	0.0	0.0
ENSG00000241860.6	AL627309.5	0.0	0.0
ENSG00000222623.1	RNU6-1100P	0.0	0.0
ENSG00000241599.1	AL627309.4	0.0	0.0
ENSG00000279928.2	FO538757.1	0.0	0.0
ENSG00000279457.4	WASH9P	120.918	9.78264
ENSG00000273874.1	MIR6859-2	0.0	0.0
ENSG00000228463.10	AP006222.1	45.365449999999996	3.754676
ENSG00000236679.2	RPL23AP24	0.0	0.0
ENSG00000236601.2	AL732372.1	0.0	0.0
ENSG00000237094.12	AL732372.2	29.508118	7.712158
ENSG00000269732.1	WBP1LP7	0.0	0.0
ENSG00000284733.1	OR4F29	0.0	0.0
ENSG00000233653.3	CICP7	0.0	0.0
ENSG00000250575.1	AL732372.3	0.0	0.0
ENSG00000278757.1	RF00026	0.0	0.0
ENSG00000230021.10	AL669831.3	10.9779	1.098778
ENSG00000235146.2	AC114498.1	0.0	0.0
ENSG00000225972.1	MTND1P23	16.7081	6.98288
ENSG00000225630.1	MTND2P28	493.619	55.3532
ENSG00000237973.1	MTCO1P12	7.87598	0.571371
ENSG00000278791.1	AC114498.2	0.0	0.0
ENSG00000229344.1	MTCO2P12	1.21616	0.225756
ENSG00000240409.1	MTATP8P1	2.06106	2.15187
ENSG00000248527.1	MTATP6P1	2240.74	416.703
ENSG00000198744.5	MTCO3P12	9.25685	2.27394
ENSG00000268663.1	WBP1LP6	0.0	0.0
ENSG00000284662.1	OR4F16	0.0	0.0
ENSG00000229376.3	CICP3	0.0	0.0
ENSG00000228327.3	AL669831.1	52.3773	0.852127
ENSG00000223181.1	RNU6-1199P	0.0	0.0
ENSG00000229905.1	AL669831.2	0.0	0.0
ENSG00000237491.9	AL669831.5	0.0	0.0
ENSG00000285268.1	AL669831.7	0.0	0.0
ENSG00000230092.7	AL669831.4	2.0	0.276238
ENSG00000177757.2	FAM87B	0.0	0.0
ENSG00000228794.8	LINC01128	0.0	0.0
ENSG00000225880.5	LINC00115	0.0	0.0
ENSG00000230368.2	FAM41C	0.0	0.0
ENSG00000234711.1	TUBB8P11	1.00496	0.110994
ENSG00000283040.1	AL669831.6	0.0	0.0
ENSG00000272438.1	AL645608.6	0.0	0.0
ENSG00000230699.2	AL645608.2	0.0	0.0
ENSG00000241180.1	AL645608.4	0.0	0.0
ENSG00000223764.2	LINC02593	0.0	0.0
ENSG00000187634.12	SAMD11	20.1644189	1.1482030699999999
ENSG00000188976.11	NOC2L	1597.4728400000001	72.009304
ENSG00000187961.14	KLHL17	15.000039999999998	0.7971870000000001
ENSG00000187583.10	PLEKHN1	3.000001	0.1804039
ENSG00000187642.9	PERM1	0.0	0.0
ENSG00000272512.1	AL645608.7	0.0	0.0
ENSG00000188290.10	HES4	7.0	0.932904
ENSG00000187608.9	ISG15	163.00027	32.314662
ENSG00000231702.2	AL645608.3	0.0	0.0
ENSG00000224969.1	AL645608.1	0.0	0.0
ENSG00000188157.15	AGRN	100.16340000000001	1.7628009999999998
ENSG00000242590.1	AL645608.5	0.0	0.0
ENSG00000217801.10	AL390719.1	2.0	0.330564
ENSG00000273443.1	AL645608.8	0.0	0.0
ENSG00000237330.3	RNF223	0.0	0.0
ENSG00000131591.17	C1orf159	85.00000002327103	5.830800001037709
ENSG00000285812.1	AL390719.3	0.0	0.0
ENSG00000223823.1	LINC01342	0.0	0.0
ENSG00000207730.3	MIR200B	0.0	0.0
ENSG00000207607.3	MIR200A	0.0	0.0
ENSG00000198976.1	MIR429	0.0	0.0
ENSG00000272141.1	AL390719.2	0.0	0.0
ENSG00000205231.1	TTLL10-AS1	0.0	0.0
ENSG00000162571.13	TTLL10	0.0	0.0
ENSG00000186891.14	TNFRSF18	6.999995174	1.1777083315
ENSG00000186827.11	TNFRSF4	0.0	0.0
ENSG00000078808.16	SDF4	743.0002599999999	45.6382145
ENSG00000176022.6	B3GALT6	39.00001	1.4946421200000002
ENSG00000184163.3	C1QTNF12	4.0	0.452509
ENSG00000260179.1	AL162741.1	0.0	0.0
ENSG00000160087.20	UBE2J2	472.67354000000006	41.07895499999999
ENSG00000230415.1	LINC01786	0.0	0.0
ENSG00000162572.20	SCNN1D	6.999998000000001	0.421389
ENSG00000131584.19	ACAP3	52.031479999999995	3.9297014999999997
ENSG00000278073.1	MIR6726	0.0	0.0
ENSG00000169972.12	PUSL1	187.14490999999998	17.493821
ENSG00000127054.20	INTS11	875.80397180307	51.43565963968201
ENSG00000283712.1	MIR6727	0.0	0.0
ENSG00000240731.1	AL139287.1	0.0	0.0
ENSG00000224051.7	CPTP	42.0	2.6400439999999996
ENSG00000169962.5	TAS1R3	1.0	0.0306494
ENSG00000107404.20	DVL1	34.000049999999995	1.566501
ENSG00000284372.1	MIR6808	0.0	0.0
ENSG00000162576.16	MXRA8	1951.0044	113.780035
ENSG00000175756.13	AURKAIP1	951.0006800000001	133.67821
ENSG00000223663.2	NDUFB4P8	0.0	0.0
ENSG00000221978.12	CCNL2	764.7647338319999	48.29087420465999
ENSG00000224870.6	MRPL20-AS1	0.0	0.0
ENSG00000242485.6	MRPL20	1091.4954399999997	195.71714800000004
ENSG00000264293.2	RN7SL657P	0.0	0.0
ENSG00000272455.1	AL391244.2	0.0	0.0
ENSG00000235098.8	ANKRD65	9.0	0.614235
ENSG00000225905.1	AL391244.1	0.0	0.0
ENSG00000205116.3	TMEM88B	0.0	0.0
ENSG00000225285.1	LINC01770	0.0	0.0
ENSG00000179403.12	VWA1	14.0	0.8925413
ENSG00000215915.9	ATAD3C	4.11189	0.11305
ENSG00000160072.19	ATAD3B	148.50379	6.1497839999999995
ENSG00000284740.1	AL645728.2	2.637	0.509811
ENSG00000197785.13	ATAD3A	259.87802	12.387449
ENSG00000205090.9	TMEM240	1.0	0.153872
ENSG00000160075.12	SSU72	723.93144	57.553872999999996
ENSG00000215014.5	AL645728.1	0.0	0.0
ENSG00000274481.1	AL691432.3	0.0	0.0
ENSG00000228594.4	FNDC10	2.0	0.102823
ENSG00000272106.1	AL691432.2	0.0	0.0
ENSG00000197530.12	MIB2	33.260593524920004	2.100841563653
ENSG00000189409.13	MMP23B	0.0	0.0
ENSG00000248333.8	CDK11B	250.9956021	20.384842239999998
ENSG00000272004.1	FO704657.1	0.0	0.0
ENSG00000189339.11	SLC35E2B	254.56877	5.004542
ENSG00000269737.2	AL691432.1	1.02966	0.0816917
ENSG00000215914.4	MMP23A	1.0	0.11555
ENSG00000008128.23	CDK11A	105.45551699999999	8.344379
ENSG00000268575.1	AL031282.2	0.0	0.0
ENSG00000227775.3	AL031282.1	7.009650000000001	2.059445
ENSG00000215790.7	SLC35E2A	189.51883	5.4778922
ENSG00000008130.15	NADK	106.0	3.6269169999999997
ENSG00000078369.18	GNB1	541.00036489	19.848914503
ENSG00000231050.1	AL109917.1	0.0	0.0
ENSG00000169885.10	CALML6	0.0	0.0
ENSG00000178821.13	TMEM52	1.999998	0.2898007
ENSG00000142609.18	CFAP74	14.52028	0.7026699000000001
ENSG00000233542.1	AL391845.2	0.0	0.0
ENSG00000187730.9	GABRD	6.46798	0.324874
ENSG00000226969.1	AL391845.1	0.0	0.0
ENSG00000067606.17	PRKCZ	2.49288	0.3117112
ENSG00000271806.1	AL590822.2	0.0	0.0
ENSG00000182873.5	PRKCZ-AS1	0.0	0.0
ENSG00000162585.17	FAAP20	327.74924100000004	41.74443
ENSG00000234396.3	AL590822.1	0.0	0.0
ENSG00000157933.10	SKI	40.0	0.68891
ENSG00000116151.14	MORN1	54.00206	4.0743483000000005
ENSG00000272161.1	AL589739.1	0.0	0.0
ENSG00000269896.2	AL513477.1	7.0	0.315161
ENSG00000272420.1	AL513477.2	0.0	0.0
ENSG00000157916.20	RER1	1917.1613199999997	192.72786000000002
ENSG00000157911.10	PEX10	516.8390012702799	26.319250071905
ENSG00000149527.18	PLCH2	1.9179317000000002	0.21869635999999998
ENSG00000224387.1	AL139246.1	0.0	0.0
ENSG00000229393.1	AL139246.4	0.0	0.0
ENSG00000157881.14	PANK4	41.7331403415	2.29629069325
ENSG00000197921.6	HES5	0.0	0.0
ENSG00000272449.2	AL139246.5	0.0	0.0
ENSG00000238164.6	TNFRSF14-AS1	0.0	0.0
ENSG00000157873.17	TNFRSF14	11.49999	0.945398
ENSG00000225931.3	AL139246.2	0.0	0.0
ENSG00000228037.1	AL139246.3	0.0	0.0
ENSG00000157870.16	PRXL2B	156.500190249734	6.5504070264976
ENSG00000142606.16	MMEL1	0.0	0.0
ENSG00000237058.1	AL831784.1	0.0	0.0
ENSG00000215912.12	TTC34	0.0	0.0
ENSG00000285945.1	AC242022.2	0.0	0.0
ENSG00000283259.1	AC242022.1	0.0	0.0
ENSG00000233234.1	AL592464.2	0.0	0.0
ENSG00000231630.1	AL592464.1	0.0	0.0
ENSG00000284745.1	AL589702.1	0.0	0.0
ENSG00000169717.6	ACTRT2	0.0	0.0
ENSG00000177133.10	LINC00982	0.0	0.0
ENSG00000142611.17	PRDM16	11.0318656	1.043150692
ENSG00000283572.1	MIR4251	0.0	0.0
ENSG00000226286.1	AL008733.1	0.0	0.0
ENSG00000279839.1	AL512383.1	0.0	0.0
ENSG00000272235.1	AL590438.1	0.0	0.0
ENSG00000130762.15	ARHGEF16	0.0	0.0
ENSG00000272088.1	AL512413.1	0.0	0.0
ENSG00000162591.16	MEGF6	26.999979999999997	0.9011307
ENSG00000207776.1	MIR551A	0.0	0.0
ENSG00000238260.1	AL513320.1	0.0	0.0
ENSG00000158109.15	TPRG1L	83.1091	3.7517
ENSG00000116213.16	WRAP73	259.67579216301	18.338420468532
ENSG00000078900.15	TP73	8.3466682971	0.183007397104
ENSG00000227589.1	AL136528.1	0.0	0.0
ENSG00000235131.1	AL136528.2	0.0	0.0
ENSG00000227372.12	TP73-AS1	103.6288012	3.2896360999999996
ENSG00000276189.1	RF02197	0.0	0.0
ENSG00000162592.10	CCDC27	1.10489	0.0443334
ENSG00000235169.8	SMIM1	0.0	0.0
ENSG00000130764.10	LRRC47	404.962	9.94932
ENSG00000266075.2	RN7SL574P	0.0	0.0
ENSG00000272153.1	AL365330.1	0.0	0.0
ENSG00000116198.13	CEP104	84.66518300000001	5.191226200000001
ENSG00000169598.15	DFFB	34.919702	1.4925612999999998
ENSG00000198912.11	C1orf174	317.4814	20.964166
ENSG00000236423.5	LINC01134	0.0	0.0
ENSG00000233304.6	LINC01346	0.0	0.0
ENSG00000226374.2	LINC01345	0.0	0.0
ENSG00000284668.1	AL805961.1	0.0	0.0
ENSG00000284703.1	AL805961.2	0.0	0.0
ENSG00000229280.1	EEF1DP6	0.0	0.0
ENSG00000235054.3	LINC01777	0.0	0.0
ENSG00000284694.1	AL355602.1	0.0	0.0
ENSG00000227169.2	Z98747.1	0.0	0.0
ENSG00000232596.2	LINC01646	0.0	0.0
ENSG00000196581.10	AJAP1	0.0	0.0
ENSG00000284739.1	BX005132.2	0.0	0.0
ENSG00000284674.1	BX005132.1	0.0	0.0
ENSG00000231510.1	AL691497.1	0.0	0.0
ENSG00000284616.1	AL139823.1	0.0	0.0
ENSG00000284692.2	Z98259.3	0.0	0.0
