gene_id	gene_name	est_counts	tpm
ENSG00000223972.5	DDX11L1	0.0	0.0
ENSG00000227232.5	WASH7P	3.15989	0.19531
ENSG00000278267.1	MIR6859-1	0.0	0.0
ENSG00000243485.5	MIR1302-2HG	0.0	0.0
ENSG00000284332.1	MIR1302-2	0.0	0.0
ENSG00000237613.2	FAM138A	0.0	0.0
ENSG00000268020.3	OR4G4P	0.0	0.0
ENSG00000240361.2	OR4G11P	0.0	0.0
ENSG00000186092.6	OR4F5	0.0	0.0
ENSG00000238009.6	AL627309.1	0.0	0.0
ENSG00000239945.1	AL627309.3	0.0	0.0
ENSG00000233750.3	CICP27	26.872	0.551634
ENSG00000268903.1	AL627309.6	0.0	0.0
ENSG00000269981.1	AL627309.7	0.0	0.0
ENSG00000239906.1	AL627309.2	0.0	0.0
ENSG00000241860.6	AL627309.5	0.0	0.0
ENSG00000222623.1	RNU6-1100P	0.0	0.0
ENSG00000241599.1	AL627309.4	0.0	0.0
ENSG00000279928.2	FO538757.1	0.0	0.0
ENSG00000279457.4	WASH9P	113.472	6.75956
ENSG00000273874.1	MIR6859-2	0.0	0.0
ENSG00000228463.10	AP006222.1	115.14886899999999	5.437712899999999
ENSG00000236679.2	RPL23AP24	0.0	0.0
ENSG00000236601.2	AL732372.1	0.0	0.0
ENSG00000237094.12	AL732372.2	50.20519999999999	9.751384000000002
ENSG00000269732.1	WBP1LP7	0.0	0.0
ENSG00000284733.1	OR4F29	0.0	0.0
ENSG00000233653.3	CICP7	0.0	0.0
ENSG00000250575.1	AL732372.3	0.0	0.0
ENSG00000278757.1	RF00026	0.0	0.0
ENSG00000230021.10	AL669831.3	20.98694194762	1.782523193492
ENSG00000235146.2	AC114498.1	0.0	0.0
ENSG00000225972.1	MTND1P23	19.9153	6.06635
ENSG00000225630.1	MTND2P28	932.523	76.9393
ENSG00000237973.1	MTCO1P12	11.5975	0.61962
ENSG00000278791.1	AC114498.2	0.0	0.0
ENSG00000229344.1	MTCO2P12	2.41117	0.328707
ENSG00000240409.1	MTATP8P1	1.03876	0.791344
ENSG00000248527.1	MTATP6P1	3151.4	430.397
ENSG00000198744.5	MTCO3P12	12.1618	2.18932
ENSG00000268663.1	WBP1LP6	0.0	0.0
ENSG00000284662.1	OR4F16	0.0	0.0
ENSG00000229376.3	CICP3	3.99763	0.129904
ENSG00000228327.3	AL669831.1	82.6821	0.991985
ENSG00000223181.1	RNU6-1199P	0.0	0.0
ENSG00000229905.1	AL669831.2	0.0	0.0
ENSG00000237491.9	AL669831.5	0.0	0.0
ENSG00000285268.1	AL669831.7	0.0	0.0
ENSG00000230092.7	AL669831.4	2.0271	0.205872
ENSG00000177757.2	FAM87B	0.0	0.0
ENSG00000228794.8	LINC01128	0.0	0.0
ENSG00000225880.5	LINC00115	0.0	0.0
ENSG00000230368.2	FAM41C	0.0	0.0
ENSG00000234711.1	TUBB8P11	0.0	0.0
ENSG00000283040.1	AL669831.6	0.0	0.0
ENSG00000272438.1	AL645608.6	0.0	0.0
ENSG00000230699.2	AL645608.2	0.0	0.0
ENSG00000241180.1	AL645608.4	0.0	0.0
ENSG00000223764.2	LINC02593	0.0	0.0
ENSG00000187634.12	SAMD11	37.924721899999994	1.75850874
ENSG00000188976.11	NOC2L	2161.6822999999995	67.75804600000001
ENSG00000187961.14	KLHL17	21.999999999999996	1.117917
ENSG00000187583.10	PLEKHN1	5.0	0.166115
ENSG00000187642.9	PERM1	0.0	0.0
ENSG00000272512.1	AL645608.7	0.0	0.0
ENSG00000188290.10	HES4	12.0	1.2700010000000002
ENSG00000187608.9	ISG15	192.9999	28.03697
ENSG00000231702.2	AL645608.3	0.0	0.0
ENSG00000224969.1	AL645608.1	0.0	0.0
ENSG00000188157.15	AGRN	266.0002	2.788336
ENSG00000242590.1	AL645608.5	0.0	0.0
ENSG00000217801.10	AL390719.1	13.0	2.3014200000000002
ENSG00000273443.1	AL645608.8	0.0	0.0
ENSG00000237330.3	RNF223	2.00506	0.0855521
ENSG00000131591.17	C1orf159	154.0	7.119852
ENSG00000285812.1	AL390719.3	0.0	0.0
ENSG00000223823.1	LINC01342	0.0	0.0
ENSG00000207730.3	MIR200B	0.0	0.0
ENSG00000207607.3	MIR200A	0.0	0.0
ENSG00000198976.1	MIR429	0.0	0.0
ENSG00000272141.1	AL390719.2	0.0	0.0
ENSG00000205231.1	TTLL10-AS1	0.0	0.0
ENSG00000162571.13	TTLL10	0.0	0.0
ENSG00000186891.14	TNFRSF18	47.0	3.71958
ENSG00000186827.11	TNFRSF4	0.0	0.0
ENSG00000078808.16	SDF4	625.99973635883	27.502615895225
ENSG00000176022.6	B3GALT6	54.999963	1.55361529
ENSG00000184163.3	C1QTNF12	7.0	0.681635
ENSG00000260179.1	AL162741.1	0.0	0.0
ENSG00000160087.20	UBE2J2	714.7344093400001	46.55073324
ENSG00000230415.1	LINC01786	0.0	0.0
ENSG00000162572.20	SCNN1D	6.0	0.177856
ENSG00000131584.19	ACAP3	48.03881	2.1627248
ENSG00000278073.1	MIR6726	0.0	0.0
ENSG00000169972.12	PUSL1	261.80906	18.0157
ENSG00000127054.20	INTS11	1342.417745996071	56.49793331650517
ENSG00000283712.1	MIR6727	0.0	0.0
ENSG00000240731.1	AL139287.1	0.0	0.0
ENSG00000224051.7	CPTP	34.0	1.26891
ENSG00000169962.5	TAS1R3	1.0	0.0225946
ENSG00000107404.20	DVL1	62.0	1.802018
ENSG00000284372.1	MIR6808	0.0	0.0
ENSG00000162576.16	MXRA8	1954.0005	86.444933
ENSG00000175756.13	AURKAIP1	1218.00024	125.977993
ENSG00000223663.2	NDUFB4P8	0.0	0.0
ENSG00000221978.12	CCNL2	842.68126	39.082457999999995
ENSG00000224870.6	MRPL20-AS1	0.0	0.0
ENSG00000242485.6	MRPL20	1432.3786400000004	188.814066
ENSG00000264293.2	RN7SL657P	0.0	0.0
ENSG00000272455.1	AL391244.2	0.0	0.0
ENSG00000235098.8	ANKRD65	25.13518	1.359592
ENSG00000225905.1	AL391244.1	0.0	0.0
ENSG00000205116.3	TMEM88B	0.0	0.0
ENSG00000225285.1	LINC01770	0.0	0.0
ENSG00000179403.12	VWA1	15.000005	0.5012143
